"Contour Plot"		
""		
"Frequency / Hz"	"Z"	"Theta / deg"
75	81.4054	-20
77.5	81.7732	-20
80	82.1285	-20
82.5	82.4718	-20
85	82.8033	-20
87.5	83.1238	-20
90	83.4333	-20
92.5	83.7326	-20
95	84.0219	-20
97.5	84.3016	-20
100	84.5721	-20
103	84.8847	-20
106	85.185	-20
109	85.4735	-20
112	85.7507	-20
115	86.0172	-20
118	86.2733	-20
122	86.5994	-20
125	86.8333	-20
128	87.058	-20
132	87.3446	-20
136	87.6175	-20
140	87.8772	-20
145	88.184	-20
150	88.4732	-20
155	88.7465	-20
160	89.0051	-20
165	89.2501	-20
170	89.4825	-20
175	89.703	-20
180	89.9129	-20
185	90.113	-20
190	90.304	-20
195	90.4865	-20
200	90.6608	-20
206	90.8595	-20
212	91.0474	-20
218	91.2248	-20
224	91.392	-20
230	91.5492	-20
236	91.6963	-20
243	91.8557	-20
250	92.0022	-20
258	92.1545	-20
265	92.2746	-20
272	92.383	-20
280	92.4939	-20
290	92.6154	-20
300	92.7215	-20
307	92.7879	-20
315	92.8577	-20
325	92.9389	-20
335	93.0167	-20
345	93.0942	-20
355	93.174	-20
365	93.2577	-20
375	93.3469	-20
387	93.4616	-20
400	93.5942	-20
412	93.7223	-20
425	93.864	-20
437	93.9934	-20
450	94.1278	-20
462	94.242	-20
475	94.3512	-20
487	94.4359	-20
500	94.5082	-20
515	94.5676	-20
530	94.604	-20
545	94.622	-20
560	94.6281	-20
580	94.63	-20
600	94.6378	-20
615	94.654	-20
630	94.6831	-20
650	94.7418	-20
670	94.821	-20
690	94.9167	-20
710	95.0237	-20
730	95.1382	-20
750	95.2596	-20
775	95.4226	-20
800	95.6006	-20
825	95.7907	-20
850	95.9824	-20
875	96.1624	-20
900	96.3203	-20
925	96.4534	-20
950	96.5678	-20
975	96.6767	-20
1,000	96.7976	-20
1,030	96.9755	-20
1,060	97.1926	-20
1,090	97.4302	-20
1,120	97.654	-20
1,150	97.8294	-20
1,180	97.9312	-20
1,220	97.9521	-20
1,250	97.8906	-20
1,280	97.7658	-20
1,320	97.5124	-20
1,360	97.1438	-20
1,400	96.6336	-20
1,450	95.8441	-20
1,500	95.0488	-20
1,550	94.3874	-20
1,600	93.7895	-20
1,650	93.0455	-20
1,700	92.0625	-20
1,750	90.9723	-20
1,800	90.0215	-20
1,850	89.4455	-20
1,900	89.4274	-20
1,950	89.9798	-20
2,000	90.8512	-20
2,060	91.8658	-20
2,120	92.6253	-20
2,180	93.2258	-20
2,240	93.7985	-20
2,300	94.3439	-20
2,360	94.8179	-20
2,430	95.318	-20
2,500	95.8259	-20
2,580	96.3657	-20
2,650	96.7669	-20
2,720	97.1319	-20
2,800	97.4757	-20
2,900	97.7503	-20
3,000	97.9292	-20
3,070	97.9891	-20
3,150	98.0772	-20
3,250	98.2476	-20
3,350	98.4062	-20
3,450	98.5573	-20
3,550	98.6103	-20
3,650	98.6071	-20
3,750	98.6269	-20
3,870	98.6881	-20
4,000	98.8242	-20
4,120	99.0331	-20
4,250	99.2643	-20
4,370	99.4424	-20
4,500	98.9924	-20
4,620	97.3707	-20
4,750	95.5245	-20
4,870	95.3045	-20
5,000	96.3057	-20
5,150	97.282	-20
5,300	97.7872	-20
5,450	98.1265	-20
5,600	98.3581	-20
5,800	98.4184	-20
6,000	98.2248	-20
6,150	98.1812	-20
6,300	98.4204	-20
6,500	99.0622	-20
6,700	99.7163	-20
6,900	100.131	-20
7,100	100.356	-20
7,300	100.655	-20
7,500	101.017	-20
7,750	101.405	-20
8,000	101.759	-20
8,250	102.22	-20
8,500	102.696	-20
8,750	102.907	-20
9,000	102.736	-20
9,250	102.291	-20
9,500	101.742	-20
9,750	101.242	-20
10,000	101.052	-20
10,300	101.293	-20
10,600	101.349	-20
10,900	100.88	-20
11,200	100.525	-20
11,500	100.503	-20
11,800	100.415	-20
12,200	99.9028	-20
12,500	99.1257	-20
12,800	98.0831	-20
13,200	96.8354	-20
13,600	96.3019	-20
14,000	96.4123	-20
14,500	96.728	-20
15,000	96.7423	-20
15,500	96.8599	-20
16,000	97.2183	-20
16,500	97.6687	-20
17,000	97.9824	-20
17,500	98.0968	-20
18,000	98.0171	-20
18,500	97.7456	-20
19,000	97.2962	-20
19,500	96.6728	-20
23.6	72.4489	-10
24.3	72.59	-10
25	72.727	-10
25.8	72.8791	-10
26.5	73.0083	-10
27.2	73.1341	-10
28	73.2741	-10
29	73.4493	-10
30	73.6371	-10
30.7	73.7727	-10
31.5	73.9266	-10
32.5	74.1136	-10
33.5	74.295	-10
34.5	74.4734	-10
35.5	74.6563	-10
36.5	74.8452	-10
37.5	75.0335	-10
38.7	75.253	-10
40	75.4841	-10
41.2	75.6979	-10
42.5	75.9348	-10
43.7	76.1517	-10
45	76.3801	-10
46.2	76.5875	-10
47.5	76.8129	-10
48.7	77.0218	-10
50	77.2449	-10
51.5	77.4961	-10
53	77.7448	-10
54.5	77.9935	-10
56	78.2388	-10
58	78.5581	-10
60	78.8738	-10
61.5	79.1072	-10
63	79.3366	-10
65	79.6374	-10
67	79.9341	-10
69	80.2246	-10
71	80.5095	-10
73	80.7897	-10
75	81.0644	-10
77.5	81.4003	-10
80	81.7282	-10
82.5	82.0481	-10
85	82.3604	-10
87.5	82.6651	-10
90	82.9624	-10
92.5	83.2524	-10
95	83.5351	-10
97.5	83.8109	-10
100	84.0798	-10
103	84.3937	-10
106	84.6982	-10
109	84.9936	-10
112	85.28	-10
115	85.5579	-10
118	85.8273	-10
122	86.1739	-10
125	86.4248	-10
128	86.6678	-10
132	86.9805	-10
136	87.2807	-10
140	87.5687	-10
145	87.9119	-10
150	88.2379	-10
155	88.5474	-10
160	88.8412	-10
165	89.1202	-10
170	89.3846	-10
175	89.6348	-10
180	89.8717	-10
185	90.096	-10
190	90.3084	-10
195	90.5093	-10
200	90.6989	-10
206	90.912	-10
212	91.1105	-10
218	91.2948	-10
224	91.4657	-10
230	91.6238	-10
236	91.7696	-10
243	91.9253	-10
250	92.0667	-10
258	92.2122	-10
265	92.3263	-10
272	92.4292	-10
280	92.5351	-10
290	92.6531	-10
300	92.7586	-10
307	92.8268	-10
315	92.9005	-10
325	92.9894	-10
335	93.077	-10
345	93.1656	-10
355	93.257	-10
365	93.3519	-10
375	93.4508	-10
387	93.5743	-10
400	93.7121	-10
412	93.8407	-10
425	93.9782	-10
437	94.1005	-10
450	94.2246	-10
462	94.3289	-10
475	94.4284	-10
487	94.5068	-10
500	94.5766	-10
515	94.6396	-10
530	94.6869	-10
545	94.7225	-10
560	94.7514	-10
580	94.7873	-10
600	94.8277	-10
615	94.8639	-10
630	94.9068	-10
650	94.9738	-10
670	95.0509	-10
690	95.1372	-10
710	95.232	-10
730	95.336	-10
750	95.4519	-10
775	95.6164	-10
800	95.8031	-10
825	96.005	-10
850	96.2077	-10
875	96.3961	-10
900	96.5616	-10
925	96.7046	-10
950	96.8334	-10
975	96.9603	-10
1,000	97.098	-10
1,030	97.2869	-10
1,060	97.4992	-10
1,090	97.7175	-10
1,120	97.9163	-10
1,150	98.0728	-10
1,180	98.1707	-10
1,220	98.2084	-10
1,250	98.1656	-10
1,280	98.054	-10
1,320	97.8018	-10
1,360	97.4218	-10
1,400	96.9014	-10
1,450	96.1063	-10
1,500	95.3034	-10
1,550	94.6441	-10
1,600	94.0923	-10
1,650	93.4462	-10
1,700	92.5705	-10
1,750	91.5538	-10
1,800	90.6586	-10
1,850	90.1623	-10
1,900	90.2245	-10
1,950	90.7839	-10
2,000	91.5714	-10
2,060	92.4607	-10
2,120	93.1722	-10
2,180	93.7783	-10
2,240	94.3321	-10
2,300	94.8251	-10
2,360	95.2485	-10
2,430	95.7029	-10
2,500	96.1893	-10
2,580	96.7586	-10
2,650	97.1787	-10
2,720	97.519	-10
2,800	97.8102	-10
2,900	98.0195	-10
3,000	98.1354	-10
3,070	98.1423	-10
3,150	98.1692	-10
3,250	98.3091	-10
3,350	98.4606	-10
3,450	98.5486	-10
3,550	98.5284	-10
3,650	98.4571	-10
3,750	98.3887	-10
3,870	98.3592	-10
4,000	98.4667	-10
4,120	98.6944	-10
4,250	99.0006	-10
4,370	99.2355	-10
4,500	98.755	-10
4,620	96.9395	-10
4,750	94.9713	-10
4,870	94.9435	-10
5,000	96.3023	-10
5,150	97.5321	-10
5,300	98.2288	-10
5,450	98.729	-10
5,600	99.0858	-10
5,800	99.3113	-10
6,000	99.3404	-10
6,150	99.4259	-10
6,300	99.679	-10
6,500	100.169	-10
6,700	100.595	-10
6,900	100.848	-10
7,100	101.116	-10
7,300	101.622	-10
7,500	102.218	-10
7,750	102.816	-10
8,000	103.295	-10
8,250	103.839	-10
8,500	104.361	-10
8,750	104.55	-10
9,000	104.26	-10
9,250	103.662	-10
9,500	103.032	-10
9,750	102.557	-10
10,000	102.383	-10
10,300	102.518	-10
10,600	102.223	-10
10,900	101.145	-10
11,200	100.245	-10
11,500	99.9357	-10
11,800	99.7259	-10
12,200	99.1899	-10
12,500	98.4967	-10
12,800	97.6143	-10
13,200	96.5764	-10
13,600	96.2423	-10
14,000	96.759	-10
14,500	97.6927	-10
15,000	98.2108	-10
15,500	98.7532	-10
16,000	99.3069	-10
16,500	99.6764	-10
17,000	99.8537	-10
17,500	99.8545	-10
18,000	99.7323	-10
18,500	99.5609	-10
19,000	99.3064	-10
19,500	98.8813	-10
23.6	69.9667	0
24.3	70.1941	0
25	70.4151	0
25.8	70.6601	0
26.5	70.8684	0
27.2	71.0712	0
28	71.2967	0
29	71.5739	0
30	71.8547	0
30.7	72.0513	0
31.5	72.2724	0
32.5	72.5411	0
33.5	72.8016	0
34.5	73.0561	0
35.5	73.3094	0
36.5	73.5629	0
37.5	73.8125	0
38.7	74.1033	0
40	74.4089	0
41.2	74.6867	0
42.5	74.9863	0
43.7	75.2576	0
45	75.5433	0
46.2	75.8011	0
47.5	76.0771	0
48.7	76.329	0
50	76.5965	0
51.5	76.8971	0
53	77.1919	0
54.5	77.4825	0
56	77.7672	0
58	78.1364	0
60	78.4971	0
61.5	78.7617	0
63	79.0208	0
65	79.3585	0
67	79.6885	0
69	80.0101	0
71	80.3236	0
73	80.6298	0
75	80.9286	0
77.5	81.2918	0
80	81.6443	0
82.5	81.9863	0
85	82.3183	0
87.5	82.6406	0
90	82.9534	0
92.5	83.2571	0
95	83.552	0
97.5	83.8385	0
100	84.1166	0
103	84.4398	0
106	84.752	0
109	85.0536	0
112	85.3448	0
115	85.6262	0
118	85.898	0
122	86.2464	0
125	86.4975	0
128	86.74	0
132	87.051	0
136	87.3486	0
140	87.6331	0
145	87.9711	0
150	88.2912	0
155	88.5943	0
160	88.8817	0
165	89.1541	0
170	89.4121	0
175	89.6562	0
180	89.8874	0
185	90.1066	0
190	90.3144	0
195	90.5113	0
200	90.6975	0
206	90.9075	0
212	91.1037	0
218	91.2867	0
224	91.457	0
230	91.6153	0
236	91.7619	0
243	91.9192	0
250	92.0628	0
258	92.2113	0
265	92.3284	0
272	92.4345	0
280	92.5441	0
290	92.6667	0
300	92.7767	0
307	92.8478	0
315	92.9248	0
325	93.0173	0
335	93.1081	0
345	93.1997	0
355	93.2935	0
365	93.3905	0
375	93.4912	0
387	93.6164	0
400	93.7553	0
412	93.8842	0
425	94.0213	0
437	94.1423	0
450	94.264	0
462	94.3648	0
475	94.4595	0
487	94.5324	0
500	94.5954	0
515	94.65	0
530	94.6891	0
545	94.7178	0
560	94.742	0
580	94.7762	0
600	94.8202	0
615	94.8627	0
630	94.9147	0
650	94.9968	0
670	95.0905	0
690	95.1932	0
710	95.3025	0
730	95.4179	0
750	95.5412	0
775	95.7098	0
800	95.8959	0
825	96.0941	0
850	96.2911	0
875	96.4725	0
900	96.6305	0
925	96.7665	0
950	96.8902	0
975	97.0152	0
1,000	97.1546	0
1,030	97.3495	0
1,060	97.5692	0
1,090	97.7933	0
1,120	97.9936	0
1,150	98.1471	0
1,180	98.2384	0
1,220	98.2643	0
1,250	98.2116	0
1,280	98.09	0
1,320	97.8263	0
1,360	97.4407	0
1,400	96.9231	0
1,450	96.1367	0
1,500	95.3303	0
1,550	94.6481	0
1,600	94.0755	0
1,650	93.4418	0
1,700	92.6257	0
1,750	91.7004	0
1,800	90.8915	0
1,850	90.4414	0
1,900	90.5021	0
1,950	91.0312	0
2,000	91.7866	0
2,060	92.6581	0
2,120	93.373	0
2,180	93.9755	0
2,240	94.4957	0
2,300	94.9378	0
2,360	95.3215	0
2,430	95.7619	0
2,500	96.2662	0
2,580	96.8624	0
2,650	97.2713	0
2,720	97.5834	0
2,800	97.8643	0
2,900	98.0671	0
3,000	98.1285	0
3,070	98.1085	0
3,150	98.1347	0
3,250	98.2748	0
3,350	98.4034	0
3,450	98.4785	0
3,550	98.4395	0
3,650	98.3316	0
3,750	98.2392	0
3,870	98.203	0
4,000	98.3113	0
4,120	98.5646	0
4,250	98.909	0
4,370	99.1627	0
4,500	98.654	0
4,620	96.7368	0
4,750	94.7013	0
4,870	94.7614	0
5,000	96.2858	0
5,150	97.643	0
5,300	98.4521	0
5,450	99.0481	0
5,600	99.4594	0
5,800	99.756	0
6,000	99.8311	0
6,150	99.886	0
6,300	100.067	0
6,500	100.443	0
6,700	100.754	0
6,900	100.946	0
7,100	101.22	0
7,300	101.776	0
7,500	102.444	0
7,750	103.11	0
8,000	103.61	0
8,250	104.145	0
8,500	104.678	0
8,750	104.875	0
9,000	104.553	0
9,250	103.894	0
9,500	103.219	0
9,750	102.768	0
10,000	102.686	0
10,300	102.928	0
10,600	102.624	0
10,900	101.386	0
11,200	100.302	0
11,500	99.9053	0
11,800	99.726	0
12,200	99.2767	0
12,500	98.5138	0
12,800	97.49	0
13,200	96.5163	0
13,600	96.6059	0
14,000	97.4865	0
14,500	98.5558	0
15,000	98.9662	0
15,500	99.2398	0
16,000	99.6807	0
16,500	99.9994	0
17,000	100.013	0
17,500	99.8998	0
18,000	99.8049	0
18,500	99.7035	0
19,000	99.499	0
19,500	99.1106	0
23.6	72.4489	10
24.3	72.59	10
25	72.727	10
25.8	72.8791	10
26.5	73.0083	10
27.2	73.1341	10
28	73.2741	10
29	73.4493	10
30	73.6371	10
30.7	73.7727	10
31.5	73.9266	10
32.5	74.1136	10
33.5	74.295	10
34.5	74.4734	10
35.5	74.6563	10
36.5	74.8452	10
37.5	75.0335	10
38.7	75.253	10
40	75.4841	10
41.2	75.6979	10
42.5	75.9348	10
43.7	76.1517	10
45	76.3801	10
46.2	76.5875	10
47.5	76.8129	10
48.7	77.0218	10
50	77.2449	10
51.5	77.4961	10
53	77.7448	10
54.5	77.9935	10
56	78.2388	10
58	78.5581	10
60	78.8738	10
61.5	79.1072	10
63	79.3366	10
65	79.6374	10
67	79.9341	10
69	80.2246	10
71	80.5095	10
73	80.7897	10
75	81.0644	10
77.5	81.4003	10
80	81.7282	10
82.5	82.0481	10
85	82.3604	10
87.5	82.6651	10
90	82.9624	10
92.5	83.2524	10
95	83.5351	10
97.5	83.8109	10
100	84.0798	10
103	84.3937	10
106	84.6982	10
109	84.9936	10
112	85.28	10
115	85.5579	10
118	85.8273	10
122	86.1739	10
125	86.4248	10
128	86.6678	10
132	86.9805	10
136	87.2807	10
140	87.5687	10
145	87.9119	10
150	88.2379	10
155	88.5474	10
160	88.8412	10
165	89.1202	10
170	89.3846	10
175	89.6348	10
180	89.8717	10
185	90.096	10
190	90.3084	10
195	90.5093	10
200	90.6989	10
206	90.912	10
212	91.1105	10
218	91.2948	10
224	91.4657	10
230	91.6238	10
236	91.7696	10
243	91.9253	10
250	92.0667	10
258	92.2122	10
265	92.3263	10
272	92.4292	10
280	92.5351	10
290	92.6531	10
300	92.7586	10
307	92.8268	10
315	92.9005	10
325	92.9894	10
335	93.077	10
345	93.1656	10
355	93.257	10
365	93.3519	10
375	93.4508	10
387	93.5743	10
400	93.7121	10
412	93.8407	10
425	93.9782	10
437	94.1005	10
450	94.2246	10
462	94.3289	10
475	94.4284	10
487	94.5068	10
500	94.5766	10
515	94.6396	10
530	94.6869	10
545	94.7225	10
560	94.7514	10
580	94.7873	10
600	94.8277	10
615	94.8639	10
630	94.9068	10
650	94.9738	10
670	95.0509	10
690	95.1372	10
710	95.232	10
730	95.336	10
750	95.4519	10
775	95.6164	10
800	95.8031	10
825	96.005	10
850	96.2077	10
875	96.3961	10
900	96.5616	10
925	96.7046	10
950	96.8334	10
975	96.9603	10
1,000	97.098	10
1,030	97.2869	10
1,060	97.4992	10
1,090	97.7175	10
1,120	97.9163	10
1,150	98.0728	10
1,180	98.1707	10
1,220	98.2084	10
1,250	98.1656	10
1,280	98.054	10
1,320	97.8018	10
1,360	97.4218	10
1,400	96.9014	10
1,450	96.1063	10
1,500	95.3034	10
1,550	94.6441	10
1,600	94.0923	10
1,650	93.4462	10
1,700	92.5705	10
1,750	91.5538	10
1,800	90.6586	10
1,850	90.1623	10
1,900	90.2245	10
1,950	90.7839	10
2,000	91.5714	10
2,060	92.4607	10
2,120	93.1722	10
2,180	93.7783	10
2,240	94.3321	10
2,300	94.8251	10
2,360	95.2485	10
2,430	95.7029	10
2,500	96.1893	10
2,580	96.7586	10
2,650	97.1787	10
2,720	97.519	10
2,800	97.8102	10
2,900	98.0195	10
3,000	98.1354	10
3,070	98.1423	10
3,150	98.1692	10
3,250	98.3091	10
3,350	98.4606	10
3,450	98.5486	10
3,550	98.5284	10
3,650	98.4571	10
3,750	98.3887	10
3,870	98.3592	10
4,000	98.4667	10
4,120	98.6944	10
4,250	99.0006	10
4,370	99.2355	10
4,500	98.755	10
4,620	96.9395	10
4,750	94.9713	10
4,870	94.9435	10
5,000	96.3023	10
5,150	97.5321	10
5,300	98.2288	10
5,450	98.729	10
5,600	99.0858	10
5,800	99.3113	10
6,000	99.3404	10
6,150	99.4259	10
6,300	99.679	10
6,500	100.169	10
6,700	100.595	10
6,900	100.848	10
7,100	101.116	10
7,300	101.622	10
7,500	102.218	10
7,750	102.816	10
8,000	103.295	10
8,250	103.839	10
8,500	104.361	10
8,750	104.55	10
9,000	104.26	10
9,250	103.662	10
9,500	103.032	10
9,750	102.557	10
10,000	102.383	10
10,300	102.518	10
10,600	102.223	10
10,900	101.145	10
11,200	100.245	10
11,500	99.9357	10
11,800	99.7259	10
12,200	99.1899	10
12,500	98.4967	10
12,800	97.6143	10
13,200	96.5764	10
13,600	96.2423	10
14,000	96.759	10
14,500	97.6927	10
15,000	98.2108	10
15,500	98.7532	10
16,000	99.3069	10
16,500	99.6764	10
17,000	99.8537	10
17,500	99.8545	10
18,000	99.7323	10
18,500	99.5609	10
19,000	99.3064	10
19,500	98.8813	10
23.6	69.2802	20
24.3	69.5614	20
25	69.8346	20
25.8	70.1376	20
26.5	70.3952	20
27.2	70.646	20
28	70.9249	20
29	71.2643	20
30	71.598	20
30.7	71.8275	20
31.5	72.0843	20
32.5	72.3963	20
33.5	72.6988	20
34.5	72.9933	20
35.5	73.2826	20
36.5	73.5678	20
37.5	73.8468	20
38.7	74.172	20
40	74.5134	20
41.2	74.8214	20
42.5	75.1496	20
43.7	75.4454	20
45	75.7569	20
46.2	76.0373	20
47.5	76.3355	20
48.7	76.6058	20
50	76.8922	20
51.5	77.2137	20
53	77.5277	20
54.5	77.8352	20
56	78.1354	20
58	78.5241	20
60	78.9015	20
61.5	79.1774	20
63	79.4469	20
65	79.7971	20
67	80.1375	20
69	80.4682	20
71	80.7894	20
73	81.1018	20
75	81.4054	20
77.5	81.7732	20
80	82.1285	20
82.5	82.4718	20
85	82.8033	20
87.5	83.1238	20
90	83.4333	20
92.5	83.7326	20
95	84.0219	20
97.5	84.3016	20
100	84.5721	20
103	84.8847	20
106	85.185	20
109	85.4735	20
112	85.7507	20
115	86.0172	20
118	86.2733	20
122	86.5994	20
125	86.8333	20
128	87.058	20
132	87.3446	20
136	87.6175	20
140	87.8772	20
145	88.184	20
150	88.4732	20
155	88.7465	20
160	89.0051	20
165	89.2501	20
170	89.4825	20
175	89.703	20
180	89.9129	20
185	90.113	20
190	90.304	20
195	90.4865	20
200	90.6608	20
206	90.8595	20
212	91.0474	20
218	91.2248	20
224	91.392	20
230	91.5492	20
236	91.6963	20
243	91.8557	20
250	92.0022	20
258	92.1545	20
265	92.2746	20
272	92.383	20
280	92.4939	20
290	92.6154	20
300	92.7215	20
307	92.7879	20
315	92.8577	20
325	92.9389	20
335	93.0167	20
345	93.0942	20
355	93.174	20
365	93.2577	20
375	93.3469	20
387	93.4616	20
400	93.5942	20
412	93.7223	20
425	93.864	20
437	93.9934	20
450	94.1278	20
462	94.242	20
475	94.3512	20
487	94.4359	20
500	94.5082	20
515	94.5676	20
530	94.604	20
545	94.622	20
560	94.6281	20
580	94.63	20
600	94.6378	20
615	94.654	20
630	94.6831	20
650	94.7418	20
670	94.821	20
690	94.9167	20
710	95.0237	20
730	95.1382	20
750	95.2596	20
775	95.4226	20
800	95.6006	20
825	95.7907	20
850	95.9824	20
875	96.1624	20
900	96.3203	20
925	96.4534	20
950	96.5678	20
975	96.6767	20
1,000	96.7976	20
1,030	96.9755	20
1,060	97.1926	20
1,090	97.4302	20
1,120	97.654	20
1,150	97.8294	20
1,180	97.9312	20
1,220	97.9521	20
1,250	97.8906	20
1,280	97.7658	20
1,320	97.5124	20
1,360	97.1438	20
1,400	96.6336	20
1,450	95.8441	20
1,500	95.0488	20
1,550	94.3874	20
1,600	93.7895	20
1,650	93.0455	20
1,700	92.0625	20
1,750	90.9723	20
1,800	90.0215	20
1,850	89.4455	20
1,900	89.4274	20
1,950	89.9798	20
2,000	90.8512	20
2,060	91.8658	20
2,120	92.6253	20
2,180	93.2258	20
2,240	93.7985	20
2,300	94.3439	20
2,360	94.8179	20
2,430	95.318	20
2,500	95.8259	20
2,580	96.3657	20
2,650	96.7669	20
2,720	97.1319	20
2,800	97.4757	20
2,900	97.7503	20
3,000	97.9292	20
3,070	97.9891	20
3,150	98.0772	20
3,250	98.2476	20
3,350	98.4062	20
3,450	98.5573	20
3,550	98.6103	20
3,650	98.6071	20
3,750	98.6269	20
3,870	98.6881	20
4,000	98.8242	20
4,120	99.0331	20
4,250	99.2643	20
4,370	99.4424	20
4,500	98.9924	20
4,620	97.3707	20
4,750	95.5245	20
4,870	95.3045	20
5,000	96.3057	20
5,150	97.282	20
5,300	97.7872	20
5,450	98.1265	20
5,600	98.3581	20
5,800	98.4184	20
6,000	98.2248	20
6,150	98.1812	20
6,300	98.4204	20
6,500	99.0622	20
6,700	99.7163	20
6,900	100.131	20
7,100	100.356	20
7,300	100.655	20
7,500	101.017	20
7,750	101.405	20
8,000	101.759	20
8,250	102.22	20
8,500	102.696	20
8,750	102.907	20
9,000	102.736	20
9,250	102.291	20
9,500	101.742	20
9,750	101.242	20
10,000	101.052	20
10,300	101.293	20
10,600	101.349	20
10,900	100.88	20
11,200	100.525	20
11,500	100.503	20
11,800	100.415	20
12,200	99.9028	20
12,500	99.1257	20
12,800	98.0831	20
13,200	96.8354	20
13,600	96.3019	20
14,000	96.4123	20
14,500	96.728	20
15,000	96.7423	20
15,500	96.8599	20
16,000	97.2183	20
16,500	97.6687	20
17,000	97.9824	20
17,500	98.0968	20
18,000	98.0171	20
18,500	97.7456	20
19,000	97.2962	20
19,500	96.6728	20
23.6	70.9572	30
24.3	71.1533	30
25	71.3439	30
25.8	71.5553	30
26.5	71.7349	30
27.2	71.9098	30
28	72.1044	30
29	72.3449	30
30	72.5932	30
30.7	72.7689	30
31.5	72.9672	30
32.5	73.2081	30
33.5	73.4418	30
34.5	73.6704	30
35.5	73.9001	30
36.5	74.1323	30
37.5	74.3618	30
38.7	74.6292	30
40	74.9104	30
41.2	75.1673	30
42.5	75.4466	30
43.7	75.7003	30
45	75.9674	30
46.2	76.209	30
47.5	76.4686	30
48.7	76.7066	30
50	76.9598	30
51.5	77.2444	30
53	77.5242	30
54.5	77.8013	30
56	78.0731	30
58	78.4259	30
60	78.7718	30
61.5	79.026	30
63	79.2751	30
65	79.6004	30
67	79.9191	30
69	80.2299	30
71	80.5335	30
73	80.8305	30
75	81.1206	30
77.5	81.4738	30
80	81.8171	30
82.5	82.1506	30
85	82.4747	30
87.5	82.7897	30
90	83.0958	30
92.5	83.3932	30
95	83.6823	30
97.5	83.9633	30
100	84.2364	30
103	84.5539	30
106	84.8607	30
109	85.1573	30
112	85.4438	30
115	85.7207	30
118	85.9883	30
122	86.331	30
125	86.5781	30
128	86.8167	30
132	87.1223	30
136	87.4146	30
140	87.6938	30
145	88.0249	30
150	88.3377	30
155	88.6332	30
160	88.9126	30
165	89.1766	30
170	89.4257	30
175	89.6603	30
180	89.8816	30
185	90.0903	30
190	90.2873	30
195	90.473	30
200	90.6477	30
206	90.8434	30
212	91.025	30
218	91.1931	30
224	91.3485	30
230	91.4918	30
236	91.6235	30
243	91.7637	30
250	91.8907	30
258	92.0209	30
265	92.1228	30
272	92.2146	30
280	92.3093	30
290	92.4153	30
300	92.5115	30
307	92.5748	30
315	92.6449	30
325	92.7319	30
335	92.8207	30
345	92.9135	30
355	93.0118	30
365	93.1159	30
375	93.2258	30
387	93.3638	30
400	93.5174	30
412	93.6593	30
425	93.8089	30
437	93.9389	30
450	94.067	30
462	94.1701	30
475	94.263	30
487	94.33	30
500	94.3817	30
515	94.4171	30
530	94.4303	30
545	94.4269	30
560	94.4139	30
580	94.3937	30
600	94.3829	30
615	94.3868	30
630	94.4043	30
650	94.4476	30
670	94.5113	30
690	94.5921	30
710	94.6868	30
730	94.7936	30
750	94.9128	30
775	95.0787	30
800	95.2599	30
825	95.4473	30
850	95.6257	30
875	95.7809	30
900	95.9051	30
925	96.0012	30
950	96.0822	30
975	96.1684	30
1,000	96.2814	30
1,030	96.4679	30
1,060	96.7037	30
1,090	96.958	30
1,120	97.1878	30
1,150	97.3574	30
1,180	97.4467	30
1,220	97.4517	30
1,250	97.3844	30
1,280	97.2597	30
1,320	97.0117	30
1,360	96.6506	30
1,400	96.1507	30
1,450	95.3745	30
1,500	94.5692	30
1,550	93.841	30
1,600	93.1207	30
1,650	92.2427	30
1,700	91.1625	30
1,750	90.0234	30
1,800	89.0344	30
1,850	88.406	30
1,900	88.3601	30
1,950	88.9337	30
2,000	89.8375	30
2,060	90.8788	30
2,120	91.7006	30
2,180	92.4005	30
2,240	93.0492	30
2,300	93.6303	30
2,360	94.1359	30
2,430	94.6793	30
2,500	95.1934	30
2,580	95.6944	30
2,650	96.0927	30
2,720	96.5149	30
2,800	96.9389	30
2,900	97.2572	30
3,000	97.4807	30
3,070	97.5975	30
3,150	97.7515	30
3,250	97.9681	30
3,350	98.1174	30
3,450	98.2554	30
3,550	98.3882	30
3,650	98.4851	30
3,750	98.5716	30
3,870	98.7214	30
4,000	98.9184	30
4,120	99.1235	30
4,250	99.2927	30
4,370	99.3859	30
4,500	98.9337	30
4,620	97.5412	30
4,750	95.9632	30
4,870	95.6735	30
5,000	96.3315	30
5,150	96.9745	30
5,300	97.2661	30
5,450	97.4456	30
5,600	97.5522	30
5,800	97.5681	30
6,000	97.3902	30
6,150	97.2515	30
6,300	97.341	30
6,500	97.8681	30
6,700	98.5121	30
6,900	98.9056	30
7,100	99.0256	30
7,300	99.1033	30
7,500	99.1195	30
7,750	98.9912	30
8,000	98.8852	30
8,250	98.9077	30
8,500	99.124	30
8,750	99.4233	30
9,000	99.6025	30
9,250	99.57	30
9,500	99.3309	30
9,750	99.0152	30
10,000	98.9805	30
10,300	99.4429	30
10,600	99.8684	30
10,900	99.9483	30
11,200	100.044	30
11,500	100.198	30
11,800	100.112	30
12,200	99.5574	30
12,500	98.8557	30
12,800	98.0344	30
13,200	96.9814	30
13,600	95.9734	30
14,000	95.0999	30
14,500	94.2228	30
15,000	93.1896	30
15,500	92.5661	30
16,000	92.6498	30
16,500	92.856	30
